Node_ID,Lon,Lat,Tract_Node
412,-96.7184789,32.7979813,0
413,-96.7177119,32.7986175,0
414,-96.7624267,32.8833943,0
415,-96.762481,32.8832769,0
416,-96.8560537,32.9157117,0
417,-96.78683,32.7820562,0
418,-96.7851925,32.7811225,0
419,-96.7634101,32.8832989,0
420,-96.7623694,32.8871686,0
421,-96.7627193,32.8873086,0
422,-96.7584092,32.8856409,0
423,-96.8743033,32.671916,0
424,-96.8743027,32.6727942,0
425,-96.874257,32.669067,0
426,-96.7835255,32.7804359,0
427,-96.8019688,32.7890014,0
428,-96.8004395,32.7889754,0
429,-96.797249,32.7928663,0
430,-96.816437,32.978144,0
431,-96.815265,32.977334,0
432,-96.818147,32.978536,0
433,-96.8023135,32.7887147,0
434,-96.8047888,32.7863152,0
435,-96.76709,32.755934,0
436,-96.7667001,32.7555137,0
437,-96.805313,32.786817,0
438,-96.7851756,32.8273919,0
439,-96.7855211,32.8280415,0
440,-96.804511,32.786485,0
441,-96.747837,32.897002,0
442,-96.748052,32.896183,0
443,-96.747511,32.897864,0
444,-96.896995,32.881002,0
445,-96.896005,32.8810133,0
446,-96.834716,32.874038,0
447,-96.83407,32.874028,0
448,-96.8384412,32.874099,0
449,-96.897546,32.8804637,0
450,-96.897558,32.881016,0
451,-96.8555269,32.9176715,0
452,-96.834672,32.880178,0
453,-96.8325689,32.8801629,0
454,-96.8346719,32.8802965,0
455,-96.836964,32.880308,0
456,-96.8979276,32.8790219,0
457,-96.8979688,32.883934,0
458,-96.7853427,32.7820934,0
459,-96.7863338,32.7825161,0
460,-96.83453,32.902226,0
461,-96.8354099,32.9022226,0
462,-96.833661,32.902223,0
463,-96.7902618,32.7839604,0
464,-96.8343367,32.9094691,0
465,-96.830888,32.9095,0
466,-96.8343384,32.9096186,0
467,-96.838208,32.9096272,0
468,-96.7884191,32.7832772,0
469,-96.834005,32.914352,0
470,-96.829554,32.914307,0
471,-96.835062,32.914098,0
472,-96.7902941,32.7833043,0
473,-96.8549653,32.9179197,0
474,-96.790281,32.7825372,0
475,-96.8981093,32.9041796,0
476,-96.8981145,32.9033256,0
477,-96.834361,32.922354,0
478,-96.8294966,32.922427,0
479,-96.8381103,32.921659,0
480,-96.895036,32.908527,0
481,-96.8989594,32.9081364,0
482,-96.83435,32.925437,0
483,-96.8291642,32.9255431,0
484,-96.798101,32.909518,0
485,-96.798814,32.909529,0
486,-96.7981029,32.9093701,0
487,-96.7970341,32.909364,0
488,-96.765754,32.786701,0
489,-96.7654422,32.7869318,0
490,-96.785599,32.774569,0
491,-96.7851405,32.7744239,0
492,-96.7645692,32.7846897,0
493,-96.7653353,32.7840585,0
494,-96.7644769,32.7845996,0
495,-96.7636952,32.7852562,0
496,-96.8112796,32.9309578,0
497,-96.81131,32.931631,0
498,-96.7620757,32.7838696,0
499,-96.7611594,32.7839319,0
500,-96.8115246,32.9313526,0
501,-96.811304,32.9327782,0
502,-96.844527,32.719509,0
503,-96.844192,32.718559,0
504,-96.844595,32.7203458,0
505,-96.8113246,32.9315703,0
506,-96.8486416,32.719517,0
507,-96.8486433,32.719332,0
508,-96.8486347,32.7202962,0
509,-96.84865,32.718572,0
510,-96.8438258,32.9227001,0
511,-96.7679357,32.8655632,0
512,-96.7687655,32.8659345,0
513,-96.768854,32.865573,0
514,-96.8569585,32.7185006,0
515,-96.8569457,32.7194978,0
516,-96.8570981,32.7185044,0
517,-96.857098,32.717577,0
518,-96.7694009,32.866574,0
519,-96.86575,32.718536,0
520,-96.865756,32.717951,0
521,-96.8657408,32.719433,0
522,-96.7700889,32.8696491,0
523,-96.8042902,32.7953797,0
524,-96.8049867,32.7959757,0
525,-96.8025101,32.7939622,0
526,-96.769717,32.8674761,0
527,-96.714815,32.801174,0
528,-96.7152109,32.8008416,0
529,-96.714692,32.801084,0
530,-96.7138654,32.8017771,0
531,-96.795684,32.781383,0
532,-96.7971161,32.7810847,0
533,-96.794145,32.781712,0
534,-96.7954702,32.7806483,0
535,-96.7959127,32.7821394,0
536,-96.7973377,32.7818359,0
537,-96.7961724,32.7828634,0
538,-96.7946228,32.7831958,0
539,-96.7697178,32.8675851,0
540,-96.7697646,32.8685006,0
541,-96.7981822,32.7843592,0
542,-96.7985602,32.7847023,0
543,-96.799257,32.785325,0
544,-96.7995742,32.7856039,0
545,-96.7989819,32.7857732,0
546,-96.8001939,32.7861321,0
547,-96.800978,32.785476,0
548,-96.76977,32.868611,0
549,-96.799239,32.786929,0
550,-96.8017088,32.7874088,0
551,-96.8025448,32.7881149,0
552,-96.8016003,32.7889156,0
553,-96.8050274,32.7893767,0
554,-96.8040136,32.7893475,0
555,-96.804977,32.790606,0
556,-96.8056721,32.7888787,0
557,-96.8042335,32.7886897,0
558,-96.8229342,32.6702955,0
559,-96.8230233,32.6692948,0
560,-96.829123,32.67024,0
561,-96.829117,32.669258,0
562,-96.82912,32.671242,0
563,-96.8502262,32.92019,0
564,-96.7880021,32.7824835,0
565,-96.741659,32.8849763,0
566,-96.7416636,32.884209,0
567,-96.7414998,32.8849706,0
568,-96.741513,32.8861094,0
569,-96.8712789,32.8241135,0
570,-96.8715311,32.8256091,0
571,-96.8731445,32.8287313,0
572,-96.8718291,32.8263766,0
573,-96.7007494,32.8864567,0
574,-96.7043469,32.887825,0
575,-96.874257,32.69699,0
576,-96.874247,32.695304,0
577,-96.87426,32.698224,0
578,-96.867296,32.792655,0
579,-96.8684781,32.7927231,0
580,-96.865487,32.792637,0
581,-96.7004659,32.8863249,0
582,-96.799586,32.71152,0
583,-96.8000267,32.7110406,0
584,-96.799465,32.711398,0
585,-96.7980675,32.7122226,0
586,-96.700473,32.8845406,0
587,-96.6418954,32.7340661,0
588,-96.6413643,32.7340697,0
589,-96.641898,32.734206,0
590,-96.642718,32.7342014,0
591,-96.7003102,32.8862506,0
592,-96.812261,32.657944,0
593,-96.812261,32.6584822,0
594,-96.8127151,32.6564966,0
595,-96.754584,32.7696673,0
596,-96.7551219,32.7701299,0
597,-96.7003126,32.887788,0
598,-96.7543493,32.7694655,0
599,-96.8477045,32.9212717,0
600,-96.7493127,32.774233,0
601,-96.749982,32.7748115,0
602,-96.7486737,32.77368,0
603,-96.75698,32.791344,0
604,-96.7565217,32.7913506,0
605,-96.7638818,32.8463891,0
606,-96.7656788,32.8456011,0
607,-96.76145,32.846536,0
608,-96.7644547,32.8509233,0
609,-96.7643833,32.851056,0
610,-96.7626364,32.8508958,0
611,-96.7644978,32.8510575,0
612,-96.75562,32.790632,0
613,-96.7643575,32.8522892,0
614,-96.7643642,32.8535141,0
615,-96.7647504,32.8544156,0
616,-96.7653284,32.8561133,0
617,-96.7658841,32.8573411,0
618,-96.7659734,32.8574448,0
619,-96.7652555,32.8582244,0
620,-96.766066,32.8573924,0
621,-96.7916174,32.9244124,0
622,-96.7906217,32.9244045,0
623,-96.778608,32.955075,0
624,-96.778602,32.955849,0
625,-96.778614,32.954014,0
626,-96.7875107,32.9245682,0
627,-96.7820032,32.9239694,0
628,-96.807812,32.976886,0
629,-96.807108,32.977697,0
630,-96.808544,32.975517,0
631,-96.8224889,32.6702249,0
632,-96.8221908,32.6717118,0
633,-96.8224758,32.6773248,0
634,-96.8741635,32.7083088,0
635,-96.8741394,32.7096422,0
636,-96.874286,32.7083088,0
637,-96.8744796,32.7069704,0
638,-96.7673771,32.7500154,0
639,-96.7665398,32.74938,0
640,-96.7682468,32.7506454,0
641,-96.8220534,32.6747589,0
642,-96.764304,32.7525785,0
643,-96.7635616,32.7518745,0
644,-96.850443,32.68462,0
645,-96.849733,32.684165,0
646,-96.851412,32.685222,0
647,-96.851084,32.683912,0
648,-96.852259,32.685767,0
649,-96.9195642,32.7203998,0
650,-96.9196952,32.7201118,0
651,-96.8343963,32.8040827,0
652,-96.8369622,32.8053269,0
653,-96.853148,32.686348,0
654,-96.854036,32.686909,0
655,-96.854868,32.687452,0
656,-96.853403,32.687694,0
657,-96.854666,32.686194,0
658,-96.8332273,32.8032546,0
659,-96.838122,32.805678,0
660,-96.856461,32.688443,0
661,-96.8570027,32.6884939,0
662,-96.857154,32.688494,0
663,-96.857002,32.6894155,0
664,-96.761206,32.797084,0
665,-96.7611473,32.7967238,0
666,-96.761065,32.797202,0
667,-96.7612327,32.7972225,0
668,-96.7615381,32.7969805,0
669,-96.6974674,32.778105,0
670,-96.699994,32.7781005,0
671,-96.7588909,32.7181428,0
672,-96.7632196,32.7281322,0
673,-96.7592603,32.7182238,0
674,-96.75849,32.715804,0
675,-96.788231,32.901438,0
676,-96.787296,32.901352,0
677,-96.787324,32.904798,0
678,-96.788423,32.901445,0
679,-96.784244,32.901124,0
680,-96.7562257,32.7116786,0
681,-96.78195,32.901432,0
682,-96.7802914,32.9016098,0
683,-96.7804866,32.902524,0
684,-96.757829,32.7144524,0
685,-96.78016,32.900525,0
686,-96.7564313,32.7150408,0
687,-96.7565143,32.7151526,0
688,-96.7091608,32.8945928,0
689,-96.7105381,32.8945969,0
690,-96.7075549,32.894588,0
691,-96.7553524,32.7155585,0
692,-96.704553,32.8945815,0
693,-96.7063755,32.8945845,0
694,-96.7005079,32.894579,0
695,-96.7004944,32.8944493,0
696,-96.7003338,32.8945792,0
697,-96.700516,32.896946,0
698,-96.6939,32.894573,0
699,-96.6950981,32.8945756,0
700,-96.9189746,32.7499063,0
701,-96.9176136,32.7203941,0
702,-96.9190746,32.7450637,0
703,-96.740182,32.860152,0
704,-96.740926,32.860796,0
705,-96.739472,32.859546,0
706,-96.737857,32.862088,0
707,-96.737164,32.861486,0
708,-96.9180107,32.7497375,0
709,-96.9192464,32.7497372,0
710,-96.738628,32.862752,0
711,-96.772842,32.758443,0
712,-96.7729373,32.7586269,0
713,-96.772229,32.757264,0
714,-96.7725931,32.7579175,0
715,-96.771729,32.756295,0
716,-96.770899,32.754478,0
717,-96.7714554,32.7557336,0
718,-96.770789,32.754126,0
719,-96.9182947,32.749666,0
720,-96.77035,32.752983,0
721,-96.7699296,32.7519879,0
722,-96.770094,32.752369,0
723,-96.7698438,32.7517765,0
724,-96.7699989,32.7518737,0
725,-96.7713657,32.752971,0
726,-96.7698548,32.7516216,0
727,-96.7692193,32.7512787,0
728,-96.9182873,32.7531359,0
729,-96.857139,32.6571,0
730,-96.857173,32.6548772,0
731,-96.857002,32.6571,0
732,-96.856985,32.658246,0
733,-96.7523196,32.7012168,0
734,-96.7504744,32.7019089,0
735,-96.7523895,32.7004681,0
736,-96.8915226,32.6958918,0
737,-96.8915226,32.695543,0
738,-96.8913496,32.6958912,0
739,-96.8912406,32.697869,0
740,-96.8874173,32.6911562,0
741,-96.8848993,32.6911511,0
742,-96.7528824,32.7018026,0
743,-96.7770939,32.8735961,0
744,-96.7776947,32.8743005,0
745,-96.77647,32.87245,0
746,-96.732672,32.903084,0
747,-96.732666,32.903948,0
748,-96.7531539,32.7003314,0
749,-96.7538534,32.7006403,0
750,-96.8058599,32.8014756,0
751,-96.8055955,32.8006009,0
752,-96.8057316,32.8015051,0
753,-96.8054172,32.8036779,0
754,-96.7522604,32.6985891,0
755,-96.8357528,32.7489695,0
756,-96.833921,32.748951,0
757,-96.837572,32.748964,0
758,-96.8357479,32.749479,0
759,-96.837584,32.749488,0
760,-96.8344748,32.7494772,0
761,-96.9221607,32.7164221,0
762,-96.9294616,32.7096549,0
763,-96.8051285,32.7859965,0
764,-96.8046972,32.7859928,0
765,-96.835044,32.752386,0
766,-96.8373769,32.752377,0
767,-96.8333476,32.7523751,0
768,-96.8146535,32.6937567,0
769,-96.8146448,32.6960552,0
770,-96.8044979,32.7858157,0
771,-96.807829,32.7788258,0
772,-96.8076072,32.7780901,0
773,-96.8103137,32.778235,0
774,-96.8080637,32.7795692,0
775,-96.8060632,32.7791946,0
776,-96.807396,32.777333,0
777,-96.8058458,32.7784605,0
778,-96.807337,32.777144,0
779,-96.807174,32.776626,0
780,-96.8069316,32.7757975,0
781,-96.8077828,32.7768836,0
782,-96.946551,32.675411,0
783,-96.9532843,32.6715816,0
784,-96.8218934,32.7410215,0
785,-96.8235136,32.7396476,0
786,-96.778075,32.8921,0
787,-96.778629,32.892746,0
788,-96.777485,32.891351,0
789,-96.775068,32.89318,0
790,-96.774919,32.893931,0
791,-96.7750788,32.8917722,0
792,-96.8211056,32.7404939,0
793,-96.7938156,32.9840582,0
794,-96.7938291,32.9835418,0
795,-96.7938052,32.9849633,0
796,-96.811988,32.763402,0
797,-96.8070133,32.7705375,0
798,-96.7941884,32.8040645,0
799,-96.794412,32.804206,0
800,-96.7888728,32.8172983,0
801,-96.7897235,32.815784,0
802,-96.7882425,32.8170503,0
803,-96.8821288,32.8587609,0
804,-96.8842488,32.8575344,0
805,-96.8861391,32.8600211,0
806,-96.9344799,32.705519,0
807,-96.794764,32.760362,0
808,-96.794875,32.760219,0
809,-96.8154638,32.8031596,0
810,-96.8143179,32.8041076,0
811,-96.795847,32.76099,0
812,-96.8219543,32.8081049,0
813,-96.8235585,32.80674,0
814,-96.8213209,32.8085957,0
815,-96.794264,32.759864,0
816,-96.7959716,32.7608371,0
817,-96.871359,32.7597554,0
818,-96.868827,32.759743,0
819,-96.8728721,32.7597635,0
820,-96.611591,32.67678,0
821,-96.6139456,32.6737832,0
822,-96.796893,32.761597,0
823,-96.609198,32.6787369,0
824,-96.9006077,32.8955987,0
825,-96.8998582,32.8957032,0
826,-96.9006314,32.8957258,0
827,-96.902103,32.8956447,0
828,-96.7970266,32.7614371,0
829,-96.679978,32.698015,0
830,-96.678447,32.698017,0
831,-96.681477,32.698012,0
832,-96.816655,32.863493,0
833,-96.816886,32.864707,0
834,-96.815874,32.862288,0
835,-96.9354569,32.7002904,0
836,-96.9186777,32.8956005,0
837,-96.9186259,32.8954618,0
838,-96.9213653,32.8956128,0
839,-96.9166612,32.8956075,0
840,-96.9165697,32.8954791,0
841,-96.9185222,32.8956047,0
842,-96.9144127,32.8956232,0
843,-96.9146667,32.8956152,0
844,-96.7987501,32.762664,0
845,-96.9118258,32.8956633,0
846,-96.9127961,32.8956631,0
847,-96.910616,32.895651,0
848,-96.9078969,32.8956566,0
849,-96.9077948,32.8955351,0
850,-96.9089841,32.8956532,0
851,-96.9078592,32.8992641,0
852,-96.906498,32.8956475,0
853,-96.9064953,32.8955285,0
854,-96.9052909,32.895649,0
855,-96.9052883,32.8955233,0
856,-96.7988827,32.7625081,0
857,-96.9033572,32.8956439,0
858,-96.9033544,32.8955104,0
859,-96.9043012,32.895649,0
