node_id,community_id
1297,57
1298,61
1299,61
1300,61
1301,61
1302,61
1303,75
1304,61
1305,29
1306,29
1307,29
1308,29
1309,29
1310,29
1311,75
1312,75
1313,29
1314,29
1315,29
1316,29
1317,29
1318,75
1319,5
1320,5
1321,5
1322,115
1323,115
1324,115
1325,115
1326,75
1327,122
1328,122
1329,77
1330,77
1331,77
1332,77
1333,77
1334,77
1335,77
1336,77
1337,77
1338,77
1339,77
1340,77
1341,77
1342,122
1343,84
1344,84
1345,84
1346,84
1347,84
1348,122
1349,84
1350,84
1351,122
1352,122
1353,108
1354,122
1355,123
1356,123
1357,123
1358,123
1359,124
1360,125
1361,125
1362,123
1363,123
1364,123
1365,123
1366,126
1367,126
1368,127
1369,125
1370,126
1371,126
1372,127
1373,36
1374,36
1375,36
1376,128
1377,128
1378,128
1379,102
1380,102
1381,108
1382,108
1383,128
1384,102
1385,102
1386,128
1387,129
1388,129
1389,129
1390,129
1391,76
1392,76
1393,76
1394,76
1395,128
1396,75
1397,75
1398,75
1399,130
1400,130
1401,92
1402,92
1403,131
1404,131
1405,131
1406,131
1407,131
1408,131
1409,130
1410,0
1411,0
1412,130
1413,132
1414,132
1415,113
1416,130
1417,45
1418,45
1419,108
1420,3
1421,3
1422,133
1423,133
1424,133
1425,3
1426,133
1427,133
1428,133
1429,3
1430,134
1431,134
1432,134
1433,3
1434,3
1435,134
1436,134
1437,134
1438,83
1439,83
1440,83
1441,83
1442,83
1443,83
1444,83
1445,83
1446,83
1447,83
1448,83
1449,83
1450,83
1451,83
1452,51
1453,83
1454,51
1455,51
1456,51
1457,51
1458,51
1459,51
1460,51
1461,51
1462,51
1463,51
1464,51
1465,51
1466,51
1467,51
1468,51
1469,51
1470,51
1471,51
1472,51
1473,51
1474,51
1475,51
1476,51
1477,83
1478,83
1479,83
1480,83
1481,83
1482,51
1483,51
1484,51
1485,135
1486,135
1487,51
1488,51
1489,51
1490,51
1491,51
1492,135
1493,51
1494,51
1495,51
1496,51
1497,51
1498,136
1499,136
1500,7
1501,7
1502,51
1503,137
1504,137
1505,137
1506,137
1507,137
1508,7
1509,137
1510,137
1511,137
1512,137
1513,137
1514,137
1515,137
1516,7
1517,7
1518,137
1519,137
1520,137
1521,137
1522,137
1523,21
1524,21
1525,7
1526,6
1527,6
1528,6
1529,6
1530,63
1531,63
1532,63
1533,103
1534,103
1535,103
1536,103
1537,138
1538,138
1539,138
1540,138
1541,138
1542,138
1543,138
1544,136
1545,125
1546,139
1547,139
1548,139
1549,40
1550,40
1551,40
1552,40
1553,106
1554,106
1555,106
1556,83
1557,83
1558,77
1559,77
1560,77
1561,15
1562,41
1563,41
1564,41
1565,140
1566,140
1567,140
1568,140
1569,136
1570,140
1571,140
1572,141
1573,141
1574,140
1575,141
1576,141
1577,16
1578,16
1579,16
1580,142
1581,142
1582,142
1583,143
1584,143
1585,143
1586,142
1587,84
1588,84
1589,84
1590,67
1591,67
1592,67
1593,122
1594,122
1595,67
1596,67
1597,67
1598,144
1599,144
1600,122
1601,144
1602,144
1603,144
1604,144
1605,144
1606,144
1607,32
1608,32
1609,122
1610,144
1611,144
1612,144
1613,145
1614,145
1615,146
1616,146
1617,146
1618,145
1619,33
1620,33
1621,33
1622,33
1623,33
1624,33
1625,33
1626,147
1627,147
1628,133
1629,133
1630,133
1631,133
1632,147
1633,21
1634,21
1635,21
1636,21
1637,21
1638,21
1639,88
1640,88
1641,85
1642,65
1643,65
1644,65
1645,96
1646,65
1647,65
1648,96
1649,96
1650,96
1651,42
1652,42
1653,42
1654,42
1655,96
1656,96
1657,96
1658,65
1659,65
1660,65
1661,96
1662,45
1663,45
1664,42
1665,42
1666,42
1667,42
1668,50
1669,50
1670,45
1671,45
1672,50
1673,105
1674,105
1675,148
1676,105
1677,148
1678,148
1679,50
1680,81
1681,81
1682,50
1683,84
1684,84
1685,80
1686,80
1687,80
1688,16
1689,16
1690,60
1691,60
1692,16
1693,16
1694,16
1695,15
1696,15
1697,18
1698,18
1699,18
1700,32
1701,43
1702,43
1703,43
1704,150
1705,150
1706,150
1707,60
1708,98
1709,98
1710,98
1711,81
1712,81
1713,81
1714,81
1715,16
1716,27
1717,27
1718,16
1719,27
1720,27
1721,146
1722,146
1723,146
1724,27
1725,27
1726,16
1727,32
1728,115
1729,16
1730,16
1731,146
1732,145
1733,145
1734,145
1735,145
1736,115
1737,115
1738,115
1739,139
1740,139
1741,139
1742,139
1743,139
1744,139
1745,22
1746,22
1747,115
1748,22
1749,22
1750,63
1751,63
1752,47
1753,47
1754,47
1755,47
1756,151
1757,151
1758,151
1759,151
1760,151
1761,151
1762,151
1763,47
1764,47
1765,103
1766,103
1767,103
1768,47
1769,47
1770,5
1771,5
1772,5
1773,5
1774,5
1775,5
1776,37
1777,37
1778,47
1779,5
1780,5
1781,5
1782,5
1783,5
1784,37
1785,6
1786,6
1787,6
1788,10
1789,152
1790,10
1791,6
1792,39
1793,39
1794,39
1795,110
1796,110
1797,110
1798,39
1799,39
1800,5
1801,5
1802,5
1803,5
1804,5
1805,5
1806,86
1807,32
1808,39
1809,5
1810,37
1811,37
1812,39
1813,37
1814,137
1815,137
1816,135
1817,135
1818,135
1819,39
1820,39
1821,39
1822,153
1823,153
1824,153
1825,153
1826,154
1827,154
1828,154
1829,58
1830,58
1831,58
1832,78
1833,78
1834,125
1835,125
1836,125
1837,58
1838,32
1839,32
1840,77
1841,45
1842,32
1843,139
1844,139
1845,139
1846,58
1847,58
1848,61
1849,61
1850,61
1851,58
1852,94
1853,94
1854,94
1855,84
1856,84
1857,84
1858,58
1859,16
1860,58
1861,3
1862,3
1863,3
1864,3
1865,3
1866,3
1867,32
1868,32
1869,3
1870,3
1871,3
1872,3
1873,3
1874,32
1875,32
1876,84
1877,84
1878,68
1879,68
1880,68
1881,84
1882,84
1883,84
1884,84
1885,68
1886,155
1887,155
1888,38
1889,38
1890,155
1891,38
1892,2
1893,2
1894,2
1895,38
1896,38
1897,38
1898,126
1899,126
1900,126
1901,17
1902,17
1903,17
1904,38
1905,17
1906,17
1907,156
1908,0
1909,156
1910,38
1911,38
1912,8
1913,8
1914,8
1915,58
1916,58
1917,8
1918,8
1919,8
1920,58
1921,8
1922,8
1923,8
1924,58
1925,58
1926,58
1927,8
1928,90
1929,90
1930,58
1931,56
1932,56
1933,33
1934,33
1935,33
1936,33
1937,33
1938,33
1939,58
1940,133
1941,133
1942,58
1943,133
1944,15
1945,135
1946,135
1947,58
1948,146
1949,146
1950,146
1951,26
1952,58
1953,36
1954,27
1955,36
1956,36
1957,32
1958,32
1959,92
1960,32
1961,131
1962,131
1963,131
1964,41
1965,41
1966,58
1967,21
1968,21
1969,21
1970,29
1971,29
1972,29
1973,58
1974,103
1975,103
1976,103
1977,73
1978,73
1979,35
1980,35
1981,35
1982,35
1983,35
1984,35
1985,35
1986,35
1987,35
1988,35
1989,35
1990,103
1991,103
1992,58
1993,33
1994,33
1995,33
1996,33
1997,33
1998,33
1999,33
2000,8
2001,32
2002,32
2003,8
2004,8
2005,32
2006,8
2007,8
2008,8
2009,8
2010,8
2011,103
2012,8
2013,8
2014,8
2015,8
2016,97
2017,97
2018,8
2019,8
2020,8
2021,8
2022,97
2023,8
2024,8
2025,8
2026,8
2027,97
2028,8
2029,8
2030,8
2031,135
2032,135
2033,135
2034,134
2035,135
2036,135
2037,98
2038,134
2039,98
2040,98
2041,134
2042,32
2043,32
2044,134
2045,134
2046,134
2047,134
2048,135
2049,32
2050,134
2051,134
2052,134
2053,134
2054,134
2055,134
2056,134
2057,134
2058,134
2059,134
2060,32
2061,134
2062,134
2063,145
2064,145
2065,134
2066,134
2067,134
2068,134
2069,28
2070,28
2071,28
2072,0
2073,103
2074,28
2075,28
2076,28
2077,0
2078,0
2079,28
2080,28
2081,28
2082,28
2083,28
2084,28
2085,28
2086,28
2087,28
2088,28
2089,28
2090,28
2091,32
2092,131
2093,28
2094,131
2095,131
2096,131
2097,131
2098,131
2099,131
2100,131
2101,131
2102,32
2103,131
2104,131
2105,131
2106,131
2107,131
2108,131
2109,131
2110,131
2111,131
2112,131
2113,131
2114,32
2115,131
2116,131
2117,100
2118,100
2119,100
2120,100
2121,100
2122,100
2123,100
2124,49
2125,49
2126,100
2127,100
2128,100
2129,100
2130,100
2131,100
2132,100
2133,100
2134,100
2135,100
2136,100
2137,100
2138,100
2139,100
2140,100
2141,100
2142,144
2143,144
2144,144
2145,144
2146,97
2147,97
2148,144
2149,144
2150,144
2151,144
2152,144
2153,16
2154,16
2155,16
2156,97
2157,97
2158,16
2159,16
2160,97
2161,16
2162,16
2163,16
2164,16
2165,16
2166,8
2167,8
2168,16
2169,16
2170,16
2171,16
2172,16
2173,16
2174,115
2175,16
2176,115
2177,115
2178,8
2179,115
2180,115
2181,1
2182,1
2183,1
2184,8
2185,1
2186,1
2187,1
2188,1
2189,134
2190,134
2191,134
2192,134
2193,8
2194,135
2195,134
2196,135
2197,135
2198,135
2199,135
2200,135
2201,135
2202,8
2203,80
2204,135
2205,135
2206,135
2207,129
2208,1
2209,29
2210,8
2211,1
2212,1
2213,1
2214,1
2215,1
2216,1
2217,1
2218,1
2219,115
2220,115
2221,29
2222,115
2223,115
2224,115
2225,16
2226,97
2227,148
2228,148
2229,16
2230,16
2231,148
2232,16
2233,15
2234,148
2235,16
2236,15
2237,144
2238,144
2239,144
2240,71
2241,3
2242,144
2243,144
2244,144
2245,144
2246,71
2247,144
2248,144
2249,144
2250,100
2251,100
2252,100
2253,100
2254,100
2255,65
2256,100
2257,100
2258,100
2259,100
2260,24
2261,100
2262,131
2263,131
2264,131
2265,131
2266,131
2267,45
2268,131
2269,131
2270,131
2271,131
2272,45
2273,45
2274,131
2275,131
2276,131
2277,45
2278,131
2279,131
2280,131
2281,131
2282,97
2283,28
2284,28
2285,28
2286,28
2287,135
2288,135
2289,135
2290,135
2291,135
2292,135
2293,135
2294,45
2295,45
2296,135
2297,134
2298,135
2299,134
2300,45
2301,134
2302,134
2303,134
2304,134
2305,134
2306,45
2307,118
2308,118
2309,118
2310,118
2311,14
2312,14
2313,14
2314,126
2315,126
2316,157
2317,158
2318,157
2319,49
2320,142
2321,142
2322,43
2323,43
2324,142
2325,142
2326,142
2327,159
2328,159
2329,159
2330,159
2331,49
2332,49
2333,49
2334,49
2335,49
2336,49
2337,97
2338,97
2339,116
2340,116
2341,49
2342,142
2343,142
2344,159
2345,142
2346,159
2347,159
2348,159
2349,159
2350,137
2351,137
2352,159
2353,159
2354,159
2355,159
2356,159
2357,137
2358,39
2359,138
2360,63
2361,138
2362,39
2363,33
2364,33
2365,33
2366,39
2367,39
2368,5
2369,5
2370,97
2371,39
2372,39
2373,39
2374,138
2375,138
2376,138
2377,61
2378,61
2379,7
2380,89
2381,89
2382,89
2383,89
2384,89
2385,89
2386,89
2387,89
2388,89
2389,89
2390,6
2391,6
2392,6
2393,7
2394,7
2395,7
2396,1
2397,1
2398,97
2399,48
2400,48
2401,1
2402,1
2403,160
2404,160
2405,48
2406,17
2407,62
2408,62
2409,48
2410,62
2411,48
2412,48
2413,62
2414,62
2415,62
2416,62
2417,62
2418,48
2419,62
2420,62
2421,62
2422,117
2423,117
2424,117
2425,117
2426,117
2427,48
2428,90
2429,90
2430,90
2431,90
2432,101
2433,101
2434,151
2435,151
2436,101
2437,94
2438,94
2439,34
2440,34
2441,101
2442,151
2443,59
2444,59
2445,59
2446,59
2447,101
2448,50
2449,50
2450,100
2451,50
2452,101
2453,131
2454,131
2455,131
2456,61
2457,61
2458,137
2459,137
2460,61
2461,154
2462,154
2463,154
2464,154
2465,61
2466,61
2467,76
2468,76
2469,76
2470,76
2471,76
2472,61
2473,59
2474,3
2475,14
2476,14
2477,14
2478,14
2479,14
2480,59
2481,14
2482,14
2483,14
2484,14
2485,14
2486,0
2487,0
2488,14
2489,14
2490,113
2491,0
2492,14
2493,14
2494,14
2495,64
2496,64
2497,64
2498,0
2499,0
2500,64
2501,64
2502,64
2503,64
2504,64
2505,64
2506,64
2507,64
2508,64
2509,64
2510,64
2511,17
2512,17
2513,64
2514,64
2515,64
2516,64
2517,64
2518,17
2519,17
2520,64
2521,64
2522,64
2523,64
2524,64
2525,64
2526,14
2527,14
2528,17
2529,56
2530,56
2531,56
2532,17
2533,17
2534,113
2535,17
2536,107
2537,107
2538,107
2539,148
2540,148
2541,148
2542,148
2543,148
2544,148
2545,148
2546,148
2547,17
2548,17
2549,148
2550,148
2551,148
2552,148
2553,148
2554,148
2555,148
2556,148
2557,148
2558,17
2559,148
2560,111
2561,111
2562,161
2563,111
2564,161
2565,111
2566,111
2567,161
2568,111
2569,111
2570,111
2571,111
2572,159
2573,142
2574,159
2575,142
2576,142
2577,142
2578,142
2579,142
2580,142
2581,142
2582,142
2583,142
2584,142
2585,142
2586,142
2587,142
2588,142
2589,142
2590,142
2591,142
2592,17
2593,142
2594,124
2595,124
2596,124
2597,124
2598,148
2599,148
2600,17
2601,17
2602,148
2603,148
2604,148
2605,148
2606,148
2607,148
2608,148
2609,148
2610,148
2611,148
2612,113
2613,0
2614,0
2615,148
2616,148
2617,161
2618,0
2619,161
2620,161
2621,161
2622,142
2623,0
2624,142
2625,81
2626,81
2627,81
2628,81
2629,162
2630,162
2631,63
2632,63
2633,162
2634,108
2635,137
2636,162
2637,63
2638,48
2639,48
2640,48
2641,63
2642,19
2643,19
2644,63
2645,19
2646,19
2647,63
2648,63
2649,5
2650,5
2651,63
2652,5
2653,5
2654,37
2655,141
2656,141
2657,138
2658,37
2659,63
2660,126
2661,126
2662,68
2663,68
2664,68
2665,68
2666,68
2667,68
2668,51
2669,51
2670,51
2671,51
2672,51
2673,51
2674,51
2675,51
2676,51
2677,51
2678,51
2679,51
2680,51
2681,94
2682,94
2683,48
2684,141
2685,10
2686,10
2687,10
2688,163
2689,163
2690,163
2691,163
2692,163
2693,53
2694,8
2695,8
2696,8
2697,8
2698,138
2699,138
2700,49
2701,138
2702,49
2703,49
2704,164
2705,164
2706,164
2707,156
2708,156
2709,156
2710,0
2711,49
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,49
2719,80
2720,165
2721,165
2722,165
2723,166
2724,166
2725,166
2726,166
2727,49
2728,80
2729,80
2730,106
2731,106
2732,167
2733,167
2734,167
2735,97
2736,97
2737,84
2738,84
2739,84
2740,84
2741,84
2742,84
2743,84
2744,84
2745,191
2746,191
2747,84
2748,122
2749,84
2750,84
2751,84
2752,84
2753,97
2754,141
2755,83
2756,83
2757,119
2758,115
2759,83
2760,83
2761,83
2762,115
2763,83
2764,106
2765,105
2766,106
2767,106
2768,106
2769,106
2770,106
2771,106
2772,107
2773,106
2774,106
2775,106
2776,106
2777,63
2778,63
2779,106
2780,106
2781,106
2782,107
2783,63
2784,106
2785,106
2786,106
2787,107
2788,107
2789,106
2790,107
2791,107
2792,107
2793,63
2794,107
2795,107
2796,107
2797,16
2798,16
2799,63
2800,63
2801,16
2802,16
2803,16
2804,101
2805,101
2806,63
2807,156
2808,156
2809,156
2810,156
2811,156
2812,156
2813,156
2814,63
2815,156
2816,156
2817,156
2818,32
2819,32
2820,156
2821,156
2822,32
2823,168
2824,168
2825,32
2826,32
2827,168
2828,32
2829,97
2830,97
2831,127
2832,127
2833,97
2834,127
2835,97
2836,169
2837,169
2838,169
2839,169
2840,101
2841,157
2842,157
2843,145
2844,145
2845,157
2846,76
2847,76
2848,170
2849,170
2850,104
2851,104
2852,23
2853,23
2854,171
2855,171
2856,172
2857,172
2858,172
2859,171
2860,171
2861,115
2862,115
2863,6
2864,6
2865,115
2866,115
2867,48
2868,48
2869,48
2870,48
2871,48
2872,48
2873,117
2874,117
2875,117
2876,36
2877,36
2878,117
2879,36
2880,117
2881,117
2882,48
2883,48
2884,48
2885,100
2886,100
2887,117
2888,50
2889,50
2890,50
2891,115
2892,115
2893,117
2894,104
2895,104
2896,6
2897,101
2898,117
2899,164
2900,164
2901,97
2902,97
2903,117
2904,117
2905,97
2906,97
2907,172
2908,70
2909,117
2910,117
2911,70
2912,13
2913,117
2914,40
2915,40
2916,40
2917,135
2918,135
2919,135
2920,8
2921,8
2922,81
2923,47
2924,47
2925,8
2926,173
2927,173
2928,173
2929,173
2930,173
2931,8
2932,174
2933,174
2934,174
2935,174
2936,8
2937,82
2938,82
2939,82
2940,82
2941,49
2942,49
2943,34
2944,74
2945,45
2946,45
2947,34
2948,23
2949,23
2950,145
2951,145
2952,45
2953,145
2954,145
2955,45
2956,45
2957,47
2958,47
2959,47
2960,47
2961,0
2962,0
2963,47
2964,41
2965,41
2966,153
2967,153
2968,0
2969,153
2970,0
2971,135
2972,135
2973,135
2974,164
2975,175
2976,65
2977,176
2978,177
2979,1
2980,1
2981,176
2982,177
2983,177
2984,45
2985,45
2986,86
2987,86
2988,45
2989,23
2990,23
2991,59
2992,59
