node_id,degree,betweenness,eigenvector
10000046,0.00028053113895642415,0.00018403703184177305,0.34283276167783666
15860,0.0002337759491303535,0.00018403703184177305,0.3399315270459778
15861,0.0001870207593042828,0.0002300462898022163,0.31956665060351075
16588,0.00028053113895642415,0.00013802777388132977,0.301022747749308
20982,0.0001870207593042828,0.00013802777388132977,0.30037796698299135
10000045,0.00028053113895642415,4.600925796044326e-05,0.2916130315664672
10000047,0.00028053113895642415,0.0,0.26973328706266886
19489,0.00028053113895642415,4.600925796044326e-05,0.2581478821477991
13790,0.00028053113895642415,0.00013802777388132977,0.25751595164993313
19490,0.0001870207593042828,0.0,0.25647780870123227
16589,0.0002337759491303535,9.201851592088652e-05,0.1646641400317886
10000004,0.00028053113895642415,0.0,0.14507438453265978
18711,0.00028053113895642415,0.00013802777388132977,0.12737972187361757
17441,0.00014026556947821208,0.0,0.1262437552529702
18713,0.00028053113895642415,9.201851592088652e-05,0.12419319345447664
19469,0.0001870207593042828,4.600925796044326e-05,0.11051364311220567
10000044,0.00028053113895642415,9.201851592088652e-05,0.057889372846350005
11948,0.0002337759491303535,0.0009141067003319773,0.057049037878184536
21019,0.00014026556947821208,0.00013662505260204796,0.05381154019314665
9226,0.00014026556947821208,4.600925796044326e-05,0.05356394766893508
10000010,0.00028053113895642415,0.0,0.02941791310988096
14693,0.00028053113895642415,0.00034778136250993594,0.027165791692898414
14695,0.0001870207593042828,0.0003895824566325338,0.027110722031451314
14697,0.0001870207593042828,0.00048019825127413847,0.026941305107391837
10000313,0.00028053113895642415,0.0,0.021635879064302373
18575,0.0001870207593042828,0.00013802777388132977,0.019932680689290935
18576,0.0002337759491303535,9.201851592088652e-05,0.01977711247472696
19689,0.0002337759491303535,0.0,0.019757972079656693
10000007,0.00028053113895642415,0.0,0.01589695499561164
20623,0.00028053113895642415,0.0,0.01517880811127326
20624,0.0002337759491303535,9.201851592088652e-05,0.012793243337384949
20625,0.0002337759491303535,0.0,0.012733886665302131
18712,0.00028053113895642415,0.00018403703184177305,0.01203529605845006
10000040,0.00028053113895642415,0.0,0.010642259552581804
12429,0.0003740415186085656,0.00036844812269135453,0.010013779575376336
16207,0.0001870207593042828,4.647683172020386e-05,0.009439441413033852
20552,0.00028053113895642415,9.201851592088652e-05,0.009415677582838186
10000073,0.00028053113895642415,0.0,0.009384406590930627
10000066,0.00028053113895642415,9.201851592088652e-05,0.008453147492895805
7963,0.0002337759491303535,9.201851592088652e-05,0.00839172657719207
7964,0.0002337759491303535,0.0,0.007994022019368226
12813,0.00028053113895642415,0.00018403703184177305,0.0075960000255550055
20553,0.0002337759491303535,9.201851592088652e-05,0.007191596499460794
20554,0.0002337759491303535,4.600925796044326e-05,0.0070709989324746715
4756,0.00014026556947821208,4.600925796044326e-05,0.007012199225705357
17053,0.0001870207593042828,0.00013802777388132977,0.006651453167594684
20901,0.0002337759491303535,0.00022957028284839188,0.006444215304169482
10000072,0.00028053113895642415,0.0,0.006405463476870661
20584,0.0002337759491303535,9.201551745188606e-05,0.005069736338555819
10000006,0.00028053113895642415,0.0,0.0050487399491809535
10000003,0.00028053113895642415,1.4055323439697463e-06,0.0050421930781847915
20404,0.00014026556947821208,9.201851592088652e-05,0.004700574852723742
20583,0.0002337759491303535,0.001974938046476832,0.004685463507598703
6509,0.00028053113895642415,0.00013802777388132977,0.004318753975387604
6507,0.00028053113895642415,4.600925796044326e-05,0.0041743357622325145
10000041,0.00028053113895642415,0.00013802777388132977,0.004125880950706734
16586,0.0001870207593042828,0.001301804056984779,0.003927086686166138
10000087,0.00028053113895642415,5.610885117127227e-07,0.00391820803334715
9197,0.0003740415186085656,0.0002842848459344461,0.003841872341176873
13295,0.0002337759491303535,0.0,0.0038075193600722885
18693,0.0002337759491303535,4.600925796044326e-05,0.0037586207355364376
6508,0.0001870207593042828,0.0,0.003757493597545066
18694,0.0001870207593042828,0.00018403703184177305,0.003698371793366799
482,0.0001870207593042828,0.00017823911722074156,0.003443076998614162
12512,0.0002337759491303535,0.020988637957637817,0.0033980139795481475
13108,0.00014026556947821208,2.908308785710946e-05,0.003332177448628002
1371,0.00032728632878249486,0.002272689016692383,0.0031185351688010083
11417,0.00028053113895642415,7.397016879412727e-05,0.0028363961434299395
15862,9.35103796521414e-05,0.00013802777388132977,0.0027474286947204696
11950,0.00014026556947821208,0.0007761724412025997,0.0026038657685759276
10000057,0.00028053113895642415,0.0,0.002578568358706847
6130,0.00028053113895642415,0.0,0.002062773570508746
6132,0.00032728632878249486,4.600925796044326e-05,0.002007260000561491
6131,0.0002337759491303535,4.600925796044326e-05,0.0018876904013133311
15808,0.00028053113895642415,0.00018403703184177305,0.0016046208527420755
13789,0.0001870207593042828,0.00018403703184177305,0.0016017097803179212
10000034,0.00028053113895642415,0.0,0.0015358683428705767
4787,0.0001870207593042828,1.683265535138168e-06,0.001525378027175595
9198,0.0001870207593042828,6.546032636648431e-07,0.0015102436587510167
10000059,0.00028053113895642415,4.600925796044326e-05,0.0014953280974751098
15807,0.0002337759491303535,9.201851592088652e-05,0.0014761536769792815
18008,0.00028053113895642415,0.00013802777388132977,0.0013783075059837146
19938,0.0002337759491303535,0.0,0.001361832258214436
19939,0.00014026556947821208,4.600925796044326e-05,0.0013260828795314764
10000056,0.00028053113895642415,0.0002300462898022163,0.00128973787552345
10000017,0.00028053113895642415,0.0,0.0009117736098123784
19683,0.0001870207593042828,0.001974657502220975,0.0008927138591721318
10000036,0.00028053113895642415,0.0,0.0008758528321624178
19687,0.0001870207593042828,9.351475195212044e-07,0.0008749031075017803
4757,0.00014026556947821208,0.0,0.000865041763804898
4783,0.0001870207593042828,1.0286622714733248e-06,0.0008376568193836768
16215,0.00028053113895642415,0.0002300462898022163,0.0008273586257325103
9199,0.00028053113895642415,0.00022939168653855145,0.0008216268699480359
15632,0.00028053113895642415,0.00018403703184177305,0.0008179855684427443
16274,0.00014026556947821208,0.0,0.0007722739798633496
15618,0.0001870207593042828,0.002021788937204844,0.0007272953779261864
1815,0.0001870207593042828,0.002067798195165287,0.0007179740660218279
1814,0.0001870207593042828,0.0021598167110861736,0.0007068063362028094
15806,0.0001870207593042828,0.0004140833216439893,0.0006289503587220546
18714,0.0002337759491303535,0.00032589891055313975,0.0006049938052163421
16391,0.0001870207593042828,4.600925796044326e-05,0.000578103775583265
9224,0.00014026556947821208,0.0,0.0005510648162346182
11418,0.0001870207593042828,0.00011857670547528873,0.0005471018669436084
20585,0.00014026556947821208,0.003995417777154346,0.0005385527441426723
10000167,0.00028053113895642415,0.0,0.00044601582143704893
10000058,0.00028053113895642415,0.0,0.00044232900164183693
10000015,0.00028053113895642415,0.0,0.0004403222831563354
10000035,0.00028053113895642415,4.600925796044326e-05,0.00042800024209356107
5612,0.0002337759491303535,0.0020663954738860055,0.0004138361598937257
5752,0.00028053113895642415,0.00013802777388132977,0.00040758617593080653
1370,0.0001870207593042828,0.0023196905804876693,0.0004021822389777838
1899,0.0001870207593042828,0.00027474634123532984,0.0003904907154042256
2315,0.00028053113895642415,0.0001829148548183476,0.0003761843524168358
8544,0.00028053113895642415,0.0026113994482629636,0.0003750966745398187
13651,0.0001870207593042828,0.0001417683639594146,0.0003739080600949041
8546,0.0001870207593042828,0.0004140833216439893,0.00036565860094322144
19146,0.0001870207593042828,3.2730163183242154e-06,0.00036316362260703885
21012,0.00032728632878249486,0.0002145228409781643,0.00036179189234576014
7977,0.0001870207593042828,0.0,0.00035926717047366175
8543,0.0001870207593042828,0.002701173610136999,0.0003565530075306879
