node_id,degree,betweenness,eigenvector
13532,0.0002337759491303535,0.002951374628814686,0.3141511411478024
13530,0.0002337759491303535,0.006395704218768414,0.3098224039416037
13531,0.0001870207593042828,0.0005723384395588423,0.2566547571067839
10543,0.0001870207593042828,0.005823936364356839,0.2537569748053791
13533,0.0001870207593042828,0.009387505133189483,0.24386769075333115
17951,0.00028053113895642415,0.06583476576439097,0.2002360816470671
1229,0.0001870207593042828,0.003015068108759633,0.1992796065993505
14063,0.00014026556947821208,0.004102295152302467,0.17829730698626162
8038,0.00028053113895642415,0.015018474410270518,0.17512188445925966
16056,0.00014026556947821208,0.0026972696709316965,0.16566805462619089
15449,0.00028053113895642415,0.02184747137081372,0.15599161369473172
8036,0.0003740415186085656,0.023776055727026957,0.11513160092900873
13856,0.00028053113895642415,0.06976887383954895,0.11440519853030051
14062,0.0002337759491303535,0.015199205616054924,0.10531137984689852
1226,0.00014026556947821208,0.0022240381549981916,0.09822969706693618
1225,0.00014026556947821208,0.004072034464147398,0.08596212015848588
1238,0.00014026556947821208,0.06090643602469471,0.08557467871447744
554,0.00028053113895642415,0.013295880036820713,0.08191839393269408
19337,0.0002337759491303535,0.02737746019372839,0.08064982727838325
17788,0.0002337759491303535,0.11994653612797807,0.08040300996678348
8037,0.00014026556947821208,0.009985132955827205,0.07786939572561145
13487,0.00028053113895642415,0.05136853688912553,0.07660960452012935
13486,0.0001870207593042828,0.08867414585305404,0.0759707398517976
17787,0.0001870207593042828,0.00988196197937133,0.07448822328953458
19159,0.0001870207593042828,0.10229131779538596,0.07221110965964594
4563,0.00028053113895642415,0.0662104643846916,0.07071237215481724
4561,0.00028053113895642415,0.041930092275030015,0.06941535794058974
4560,0.0003740415186085656,0.014519494419760333,0.06856846701503307
8034,0.0001870207593042828,0.013398506661929191,0.06856311910280616
4518,0.0001870207593042828,0.029491991909601053,0.06635394339005408
13488,0.00028053113895642415,0.09082461350245459,0.0662868872785004
553,0.00032728632878249486,0.04920644110793067,0.06493823021534054
8035,0.0001870207593042828,0.013209686701183526,0.06279784663338145
557,0.0003740415186085656,0.05040748786452838,0.06109531237534489
19157,0.0001870207593042828,0.01774845107119557,0.0588708138556275
4174,0.0003740415186085656,0.0642467332950967,0.05855264603540404
17789,0.0001870207593042828,0.010448824113206402,0.05822863815523089
17966,0.0001870207593042828,0.00923678976676132,0.057914263638620546
2130,0.00028053113895642415,0.020793854197209916,0.05740176163043809
4564,0.00028053113895642415,0.04640354104180488,0.05715738594777436
16053,0.0001870207593042828,0.05590744773118687,0.05595663390773416
533,0.0003740415186085656,0.0240901989220724,0.05559706429486349
8021,0.00032728632878249486,0.040813940280975715,0.055427969132485516
13490,0.00028053113895642415,0.15106612982168388,0.05530012394531155
15816,9.35103796521414e-05,0.01143958510231125,0.054326099835945434
16054,9.35103796521414e-05,0.002697289346281602,0.054126542575950405
16461,0.0001870207593042828,0.0459267745213383,0.05196747409856712
4562,0.00028053113895642415,0.002847731443961075,0.050231296899204074
8039,0.0001870207593042828,0.016874380210081842,0.048315199164367
4172,0.0002337759491303535,0.024323332143105832,0.04807485149722309
17786,0.00014026556947821208,0.043757289553178834,0.0478614100037732
4173,0.00028053113895642415,0.06147459673162357,0.04784144784509089
